"index_col","Company","TypeName","Inches","screen_size","resolution_width","resolution_height","ips_panel","touchscreen","cpu_brand","cpu_name","cpu_speed","Ram","memory_type","primary_storage","secondary_storage","gpu_brand","OpSys","Weight","price","ppi"
941,"Lenovo","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.5,4,"HDD","500","0","Intel","windows",2.38,56210,100
942,"Toshiba","Notebook",13.3,"small",1920,1080,0,0,"Intel","Core i5",2.3,8,"SSD","256","0","Intel","windows",1.2,77789,166
943,"Asus","2 in 1 Convertible",12.5,"small",1920,1080,0,0,"Intel","Core M",1.2,8,"Flash Storage","64","0","Intel","other",1.2,61752,176
944,"Toshiba","Ultrabook",13.3,"small",1920,1080,0,1,"Intel","Core i7",2.5,16,"SSD","512","0","Intel","windows",1.36,100007,166
945,"Lenovo","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i3",2.0,4,"HDD","1024","0","AMD","N/A",2.2,25521,141
946,"Lenovo","Ultrabook",14.0,"medium",1920,1080,1,0,"Intel","Core i7",2.6,8,"SSD","256","0","Intel","windows",1.7,79333,157
947,"Dell","Gaming",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.5,8,"HDD","1024","0","Nvidia","windows",2.56,43636,141
948,"Toshiba","Notebook",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.7,8,"SSD","256","0","Intel","windows",2.0,73953,141
949,"Dell","Gaming",17.3,"large",3840,2160,1,0,"Intel","Core i7",2.8,16,"Hybrid","512","1024","Nvidia","windows",4.36,168045,255
950,"Lenovo","Notebook",13.3,"small",1920,1080,1,0,"Intel","Core i3",2.4,4,"SSD","180","0","Intel","windows",1.44,39161,166
951,"Samsung","Ultrabook",15.0,"medium",1920,1080,0,0,"Intel","Core i7",2.7,16,"SSD","256","0","Nvidia","windows",1.23,98515,147
952,"Lenovo","Notebook",15.6,"medium",1920,1080,0,0,"AMD","A9-Series 9420",2.9,4,"SSD","256","0","AMD","windows",2.2,21259,141
953,"Lenovo","Notebook",15.6,"medium",1366,768,0,0,"AMD","A12-Series 9720P",3.6,8,"HDD","1024","0","AMD","windows",2.2,22857,100
954,"Dell","2 in 1 Convertible",13.3,"small",1920,1080,0,1,"Intel","Core i5",1.2,8,"SSD","256","0","Intel","windows",1.24,101179,166
955,"Lenovo","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.5,4,"HDD","1024","1024","Intel","windows",2.1,33111,141
956,"Dell","Ultrabook",12.5,"small",1920,1080,0,0,"Intel","Core i7",2.8,8,"SSD","256","0","Intel","windows",1.6,90043,176
957,"Asus","Notebook",15.6,"medium",1366,768,0,0,"Intel","Pentium Quad",1.1,4,"HDD","1024","0","Intel","linux",2.0,21258,100
958,"Xiaomi","Ultrabook",13.3,"small",1920,1080,1,0,"Intel","Core i5",2.3,8,"SSD","256","0","Nvidia","windows",1.28,49817,166
959,"Dell","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.5,4,"Hybrid","128","1024","Nvidia","windows",2.18,48618,141
960,"HP","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.5,4,"SSD","256","0","Intel","windows",2.04,44702,141
961,"Lenovo","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.0,4,"HDD","500","0","Intel","N/A",1.9,23976,100
962,"HP","2 in 1 Convertible",13.3,"small",1920,1080,0,1,"Intel","Core i5",2.5,4,"SSD","256","0","Intel","windows",1.28,90576,166
963,"HP","2 in 1 Convertible",15.6,"medium",1366,768,0,1,"Intel","Core i5",2.5,4,"HDD","500","0","Intel","windows",2.3,36486,100
964,"Asus","Notebook",14.1,"medium",1366,768,0,0,"Intel","Celeron Dual",1.1,4,"Flash Storage","32","0","Intel","windows",1.65,18541,111
965,"Dell","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.5,8,"SSD","256","0","Intel","windows",2.18,42358,141
966,"Lenovo","Gaming",17.3,"large",1920,1080,1,0,"Intel","Core i7",2.6,16,"Hybrid","128","1024","Nvidia","windows",4.6,122011,127
967,"Acer","2 in 1 Convertible",13.3,"small",1920,1080,1,1,"Intel","Core i5",1.6,1,"SSD","256","0","Intel","windows",1.6,53227,166
968,"Lenovo","Notebook",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.5,8,"HDD","1024","0","Nvidia","windows",2.2,35644,141
969,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Pentium Quad",1.6,4,"HDD","500","0","Intel","windows",2.2,19660,100
970,"Asus","Netbook",11.6,"small",1366,768,0,0,"Intel","Celeron Dual",1.6,4,"Flash Storage","16","0","Intel","other",1.2,15339,135
971,"HP","2 in 1 Convertible",13.3,"small",1920,1080,0,1,"Intel","Core i5",2.5,4,"SSD","256","0","Intel","windows",1.28,95851,166
972,"Lenovo","Workstation",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.5,16,"SSD","512","0","Nvidia","windows",2.18,98834,141
973,"Lenovo","Notebook",14.0,"medium",2560,1440,1,0,"Intel","Core i7",2.6,16,"SSD","256","0","Intel","windows",1.1,139594,210
974,"Lenovo","Notebook",14.0,"medium",1920,1080,0,0,"Intel","Core i5",2.3,8,"SSD","256","0","Intel","windows",1.8,63456,157
975,"HP","Notebook",17.3,"large",1920,1080,1,0,"AMD","A10-Series 9620P",2.5,6,"HDD","2048","0","AMD","windows",2.71,34899,127
976,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.0,4,"HDD","1024","0","AMD","linux",2.18,24280,100
977,"Lenovo","Gaming",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.8,8,"Hybrid","128","1024","Nvidia","windows",2.5,66547,141
978,"HP","Notebook",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.7,8,"HDD","1024","0","Nvidia","windows",1.91,52161,141
979,"Asus","Gaming",17.3,"large",1920,1080,0,0,"Intel","Core i5",2.5,12,"Hybrid","128","1024","Nvidia","windows",2.2,72988,127
980,"Dell","2 in 1 Convertible",15.6,"medium",1920,1080,1,1,"Intel","Core i5",2.7,8,"SSD","256","0","Intel","windows",2.3,58288,141
981,"Acer","Netbook",11.6,"small",1366,768,1,0,"Intel","Celeron Dual",1.6,4,"Flash Storage","32","0","Intel","other",1.25,15824,135
982,"HP","2 in 1 Convertible",11.6,"small",1366,768,0,1,"Intel","Pentium Quad",1.1,4,"SSD","256","0","Intel","windows",1.45,41292,135
983,"HP","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.5,4,"SSD","256","0","Intel","windows",2.04,52161,100
984,"Dell","Ultrabook",13.3,"small",3200,1800,0,1,"Intel","Core i7",2.7,16,"SSD","1024","0","Intel","windows",1.2,120093,276
985,"HP","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.3,4,"HDD","500","0","Intel","windows",2.31,37570,100
986,"Lenovo","Notebook",17.3,"large",1600,900,0,0,"AMD","A4-Series 7210",2.2,4,"HDD","500","0","AMD","windows",2.8,20193,106
987,"HP","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.5,4,"HDD","500","0","Intel","N/A",1.96,26587,100
988,"HP","Notebook",14.0,"medium",1920,1080,0,0,"Intel","Core i5",2.5,4,"SSD","128","0","Intel","windows",1.95,67399,157
989,"HP","2 in 1 Convertible",13.3,"small",3200,1800,0,1,"Intel","Core i7",2.7,16,"SSD","256","0","Intel","windows",1.42,74539,276
990,"Acer","Notebook",15.6,"medium",1366,768,0,0,"AMD","A8-Series 7410",2.2,8,"HDD","1024","0","AMD","windows",2.4,23923,100
991,"Dell","2 in 1 Convertible",13.3,"small",1920,1080,1,1,"Intel","Core i7",2.7,12,"SSD","256","0","Intel","windows",1.6,69211,166
992,"Samsung","Ultrabook",15.0,"medium",1920,1080,0,0,"Intel","Core i7",2.7,8,"SSD","256","0","Intel","windows",1.17,90523,147
993,"MSI","Gaming",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.6,16,"Hybrid","256","1024","Nvidia","windows",2.94,96916,141
994,"Lenovo","Ultrabook",14.0,"medium",1920,1080,1,0,"Intel","Core i5",2.5,8,"SSD","256","0","Intel","windows",1.32,95851,157
995,"MSI","Gaming",17.3,"large",3840,2160,1,0,"Intel","Core i7",2.6,16,"Hybrid","512","2048","Nvidia","windows",2.43,141139,255
996,"Asus","Gaming",17.3,"large",1920,1080,1,0,"Intel","Core i7",2.6,16,"HDD","1024","0","Nvidia","N/A",4.0,53173,127
997,"Dell","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.5,4,"HDD","1024","0","Intel","windows",2.25,29784,141
998,"Toshiba","Notebook",13.3,"small",1920,1080,0,0,"Intel","Core i5",2.5,8,"SSD","256","0","Intel","windows",1.05,78588,166
999,"Dell","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.7,16,"HDD","2048","0","AMD","windows",2.32,52747,141
1000,"Dell","Gaming",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.8,8,"HDD","1024","0","Nvidia","linux",2.62,49497,141
1001,"HP","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.7,8,"HDD","1024","0","Nvidia","windows",2.04,47952,141
1002,"MSI","Gaming",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.6,16,"Hybrid","256","1024","Nvidia","windows",1.8,102777,141
1003,"Dell","Ultrabook",13.3,"small",1920,1080,0,0,"Intel","Core i7",2.7,8,"SSD","256","0","Intel","windows",1.29,77682,166
1004,"Asus","Gaming",17.3,"large",1920,1080,1,0,"Intel","Core i7",2.7,64,"SSD","1024","0","Nvidia","windows",3.58,211788,127
1005,"Dell","2 in 1 Convertible",13.3,"small",1920,1080,0,1,"Intel","Core i7",2.5,8,"SSD","256","0","Intel","windows",1.62,42518,166
1006,"Dell","Gaming",15.6,"medium",3840,2160,0,0,"Intel","Core i7",2.6,16,"Hybrid","256","1024","Nvidia","windows",3.21,70809,282
1007,"Dell","Ultrabook",13.3,"small",3200,1800,0,0,"Intel","Core i7",2.5,8,"SSD","256","0","Intel","windows",1.3,67559,276
1008,"Acer","2 in 1 Convertible",11.6,"small",1366,768,1,1,"Intel","Celeron Dual",1.6,4,"Flash Storage","32","0","Intel","other",1.25,20726,135
1009,"Toshiba","Notebook",13.3,"small",1920,1080,0,0,"Intel","Core i5",2.4,8,"SSD","256","0","Intel","windows",1.2,81785,166
1010,"Apple","Ultrabook",12.0,"small",2304,1440,1,0,"Intel","Core M",1.1,8,"Flash Storage","256","0","Intel","macos",0.92,69264,226
1011,"Lenovo","Ultrabook",12.5,"small",1920,1080,1,0,"Intel","Core i5",2.6,8,"SSD","256","0","Intel","windows",1.36,93773,176
1012,"HP","Notebook",13.3,"small",3200,1800,0,0,"Intel","Pentium Dual",1.5,4,"Flash Storage","32","0","Intel","other",1.29,32767,276
1013,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.3,4,"HDD","500","0","Intel","windows",2.06,25680,100
1014,"Lenovo","2 in 1 Convertible",14.0,"medium",2560,1440,1,1,"Intel","Core i5",2.3,8,"SSD","256","0","Intel","windows",1.36,87219,210
1015,"Acer","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.5,12,"Hybrid","128","1024","Nvidia","windows",2.4,53760,141
1016,"Acer","Notebook",15.6,"medium",1366,768,0,0,"AMD","A8-Series 7410",2.2,4,"HDD","500","0","AMD","windows",2.4,20619,100
1017,"Lenovo","Ultrabook",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.7,6,"SSD","256","0","Nvidia","windows",1.54,44276,141
1018,"HP","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.3,4,"HDD","500","0","Intel","windows",2.31,63883,100
1019,"Dell","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.7,8,"SSD","256","0","Nvidia","linux",1.98,47686,141
1020,"HP","Ultrabook",12.5,"small",1920,1080,0,0,"Intel","Core i5",2.3,8,"SSD","256","0","Intel","windows",1.26,63883,176
1021,"Acer","Notebook",15.6,"medium",1366,768,0,0,"Intel","Celeron Dual",2.0,4,"HDD","500","0","Intel","windows",2.1,17742,100
1022,"HP","Notebook",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.6,6,"HDD","1024","0","Nvidia","windows",2.18,42571,141
1023,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Pentium Quad",1.6,4,"HDD","500","0","Intel","linux",2.2,20965,100
1024,"Asus","Gaming",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.6,8,"Hybrid","256","1024","Nvidia","windows",2.59,48432,141
1025,"Dell","2 in 1 Convertible",15.6,"medium",1920,1080,0,1,"Intel","Core i7",2.7,16,"SSD","512","0","Intel","windows",2.09,62817,141
1026,"HP","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.0,4,"HDD","1024","0","Intel","N/A",1.86,18434,100
1027,"HP","Notebook",13.3,"small",1920,1080,0,0,"Intel","Core i7",2.7,8,"SSD","256","0","Intel","windows",1.49,58075,166
1028,"Acer","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.5,4,"SSD","256","0","Nvidia","windows",2.23,36816,141
1029,"Dell","Ultrabook",13.3,"small",3200,1800,0,1,"Intel","Core i5",2.4,8,"SSD","256","0","Intel","linux",1.23,58555,276
1030,"Lenovo","Ultrabook",12.5,"small",1920,1080,1,1,"Intel","Core i7",2.5,8,"SSD","256","0","Intel","windows",1.3,91295,176
1031,"Asus","Gaming",17.3,"large",1920,1080,1,0,"Intel","Core i7",2.8,8,"Hybrid","256","1024","Nvidia","windows",2.7,85195,127
1032,"Acer","Gaming",17.3,"large",1920,1080,1,0,"Intel","Core i7",2.8,16,"Hybrid","256","1024","Nvidia","windows",4.2,138475,127
1033,"Dell","Ultrabook",13.3,"small",1920,1080,1,0,"Intel","Core i5",1.6,4,"SSD","256","0","AMD","windows",1.4,43602,166
1034,"Lenovo","Gaming",15.6,"medium",1920,1080,1,0,"Intel","Core i5",2.5,8,"HDD","1024","0","Nvidia","windows",2.4,43636,141
1035,"Samsung","2 in 1 Convertible",12.3,"small",2400,1600,1,1,"Samsung","Cortex A72&A53",2.0,4,"Flash Storage","32","0","ARM","other",1.15,35112,235
1036,"HP","Netbook",12.5,"small",1366,768,0,0,"Intel","Core i5",2.3,4,"SSD","128","0","Intel","windows",2.4,85195,125
1037,"Lenovo","Notebook",17.3,"large",1600,900,0,0,"Intel","Core i5",2.3,8,"HDD","1024","0","AMD","windows",3.0,35112,106
1038,"HP","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.5,4,"HDD","500","0","Intel","windows",1.86,25841,100
1039,"Lenovo","Notebook",15.6,"medium",1920,1080,1,0,"Intel","Core i5",2.3,4,"HDD","1024","0","Nvidia","windows",2.3,52055,141
1040,"Acer","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.5,8,"Hybrid","256","1024","Nvidia","windows",2.4,42571,141
1041,"Apple","Ultrabook",12.0,"small",2304,1440,1,0,"Intel","Core M",1.1,8,"Flash Storage","256","0","Intel","macos",0.92,61965,226
1042,"MSI","Gaming",17.3,"large",1920,1080,0,0,"Intel","Core i7",2.8,16,"Hybrid","256","1024","Nvidia","windows",3.78,133147,127
1043,"Dell","2 in 1 Convertible",13.3,"small",1920,1080,1,1,"Intel","Core i5",2.5,8,"SSD","256","0","Intel","windows",1.6,63883,166
1044,"Lenovo","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.3,4,"HDD","500","0","Intel","windows",2.1,28771,100
1045,"Dell","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.5,8,"HDD","1024","0","AMD","windows",2.36,34035,141
1046,"Toshiba","Ultrabook",12.5,"small",1920,1080,0,1,"Intel","Core i7",2.7,8,"SSD","512","0","Intel","windows",1.1,95371,176
1047,"HP","Notebook",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.8,12,"Hybrid","128","1024","Nvidia","windows",2.21,70703,141
1048,"MSI","Gaming",17.3,"large",1920,1080,0,0,"Intel","Core i7",2.6,8,"SSD","256","0","Nvidia","windows",2.6,85195,127
1049,"Lenovo","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.0,4,"HDD","1024","0","AMD","N/A",1.9,19607,100
1050,"HP","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.3,4,"HDD","500","0","Intel","windows",2.31,50083,141
1051,"Asus","Gaming",17.3,"large",1920,1080,1,0,"Intel","Core i7",2.6,16,"Hybrid","512","1024","Nvidia","windows",4.3,114552,127
1052,"HP","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.5,8,"HDD","1024","0","Nvidia","windows",2.04,45102,100
1053,"HP","Notebook",15.6,"medium",1366,768,0,0,"Intel","Pentium Quad",1.6,4,"HDD","1024","0","Intel","windows",1.96,26640,100
1054,"Lenovo","Ultrabook",12.5,"small",2560,1440,1,1,"Intel","Core M",1.2,8,"SSD","512","0","Intel","windows",0.99,74539,235
1055,"Acer","Notebook",15.6,"medium",1366,768,0,0,"Intel","Celeron Dual",2.0,4,"HDD","1024","0","Intel","linux",2.1,14492,100
1056,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.0,4,"HDD","1024","0","AMD","linux",2.25,24808,100
1057,"MSI","Gaming",17.3,"large",1920,1080,0,0,"Intel","Core i7",2.8,16,"Hybrid","256","1024","Nvidia","windows",2.43,109165,127
1058,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.5,4,"HDD","500","0","Intel","windows",1.9,43956,100
1059,"Asus","Gaming",17.3,"large",1920,1080,1,0,"Intel","Core i7",2.6,16,"Hybrid","128","1024","Nvidia","windows",4.3,122491,127
1060,"HP","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i3",2.4,4,"HDD","500","0","Intel","windows",2.04,36497,141
1061,"Lenovo","Gaming",17.3,"large",1920,1080,1,0,"Intel","Core i7",2.7,32,"SSD","512","1024","Nvidia","windows",4.6,172627,127
1062,"Dell","Ultrabook",12.5,"small",1366,768,0,0,"Intel","Core i3",2.3,4,"HDD","500","0","Intel","windows",1.5,60481,125
1063,"Lenovo","2 in 1 Convertible",10.1,"small",1920,1200,1,1,"Intel","Atom x5-Z8550",1.4,4,"Flash Storage","64","0","Intel","windows",0.69,34433,224
1064,"Dell","Ultrabook",12.5,"small",1366,768,0,0,"Intel","Core i3",2.3,4,"SSD","128","0","Intel","windows",1.5,62176,125
1065,"Acer","Notebook",15.6,"medium",1366,768,0,0,"Intel","Celeron Dual",1.5,4,"SSD","16","0","Intel","other",2.2,11136,100
1066,"HP","Ultrabook",13.3,"small",3840,2160,1,0,"Intel","Core i7",2.7,16,"SSD","512","0","Intel","windows",1.3,109171,331
1067,"HP","Workstation",17.3,"large",1920,1080,1,0,"Intel","Core i7",2.6,8,"HDD","1024","0","AMD","windows",3.0,154459,127
1068,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.0,4,"SSD","128","0","AMD","windows",2.3,26587,100
1069,"Lenovo","Gaming",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.8,16,"SSD","512","0","Nvidia","windows",2.4,63883,141
1070,"Dell","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.5,8,"SSD","256","0","Intel","windows",2.18,39960,141
1071,"Dell","Ultrabook",12.5,"small",1366,768,0,0,"Intel","Core i5",2.3,8,"SSD","256","0","Intel","windows",1.5,75290,125
1072,"Lenovo","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i7",2.5,8,"HDD","500","0","Nvidia","N/A",2.2,33513,100
1073,"Dell","Gaming",17.3,"large",1920,1080,1,0,"Intel","Core i7",2.8,32,"Hybrid","256","1024","Nvidia","windows",4.42,167779,127
1074,"MSI","Gaming",17.3,"large",1920,1080,0,0,"Intel","Core i7",2.6,8,"Hybrid","128","1024","Nvidia","windows",2.9,80516,127
1075,"Dell","Ultrabook",13.3,"small",3200,1800,0,1,"Intel","Core i7",2.7,16,"SSD","512","0","Intel","windows",1.2,142790,276
1076,"Lenovo","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.5,6,"SSD","256","0","Nvidia","windows",2.4,37030,141
1077,"Lenovo","2 in 1 Convertible",15.6,"medium",1920,1080,1,1,"Intel","Core i5",2.3,4,"SSD","256","0","Intel","windows",2.1,46194,141
1078,"Asus","Gaming",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.6,8,"HDD","1024","0","Nvidia","windows",2.2,62284,141
1079,"HP","Notebook",15.6,"medium",1920,1080,0,0,"AMD","A6-Series 9220",2.5,4,"HDD","1024","0","AMD","windows",2.1,21205,141
1080,"HP","Notebook",14.0,"medium",1920,1080,0,0,"Intel","Core i5",2.3,4,"HDD","500","0","Intel","windows",1.54,54931,157
1081,"Dell","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i5",2.5,8,"SSD","256","0","AMD","windows",2.36,47366,141
1082,"Asus","Gaming",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.6,16,"Hybrid","128","1024","Nvidia","windows",2.59,71342,141
1083,"HP","Workstation",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.5,8,"SSD","256","0","AMD","windows",1.9,79654,141
1084,"Dell","2 in 1 Convertible",13.3,"small",3200,1800,0,1,"Intel","Core i7",1.3,16,"SSD","512","0","Intel","windows",1.22,101179,276
1085,"HP","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.5,8,"SSD","256","0","Intel","windows",1.91,30849,100
1086,"HP","Notebook",13.3,"small",3200,1800,0,1,"Intel","Core M",1.1,8,"SSD","256","0","Intel","windows",1.16,90523,276
1087,"Dell","Ultrabook",14.0,"medium",2560,1440,0,1,"Intel","Core i7",2.6,8,"SSD","256","0","Intel","windows",1.5,104588,210
1088,"Lenovo","Notebook",15.6,"medium",1366,768,0,0,"AMD","E-Series 9000",2.2,4,"HDD","500","0","AMD","windows",2.2,15931,100
1089,"Dell","Gaming",17.3,"large",1920,1080,0,0,"Intel","Core i7",2.6,32,"Hybrid","256","1024","Nvidia","windows",4.42,149184,127
1090,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.3,4,"HDD","500","0","AMD","windows",2.24,40980,100
1091,"Toshiba","Notebook",14.0,"medium",1920,1080,0,0,"Intel","Core i5",2.3,8,"SSD","256","0","Intel","windows",1.95,62870,157
1092,"Lenovo","Notebook",14.0,"medium",1920,1080,0,0,"Intel","Core i5",2.3,8,"SSD","180","0","Intel","windows",1.7,63883,157
1093,"Lenovo","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.0,4,"SSD","128","0","Intel","windows",2.1,22857,100
1094,"Acer","Notebook",17.3,"large",1600,900,0,0,"Intel","Core i3",2.0,8,"HDD","1024","0","Nvidia","windows",3.3,33513,106
1095,"HP","Ultrabook",13.3,"small",1920,1080,0,0,"Intel","Core i7",2.5,8,"SSD","512","0","Intel","windows",1.16,104908,166
1096,"Asus","Gaming",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.8,16,"Hybrid","256","1024","Nvidia","windows",2.2,130483,141
1097,"Asus","Gaming",17.3,"large",1920,1080,0,0,"Intel","Core i7",2.8,16,"Hybrid","256","1024","Nvidia","windows",2.73,109219,127
1098,"Lenovo","2 in 1 Convertible",10.1,"small",1920,1200,1,1,"Intel","Atom x5-Z8550",1.4,4,"Flash Storage","64","0","Intel","other",0.69,29251,224
1099,"Apple","Ultrabook",12.0,"small",2304,1440,1,0,"Intel","Core M",1.2,8,"Flash Storage","512","0","Intel","macos",0.92,68145,226
1100,"Asus","Notebook",15.6,"medium",1920,1080,0,0,"Intel","Core i7",2.8,16,"Hybrid","128","1024","Nvidia","windows",2.2,93187,141
1101,"Dell","Ultrabook",13.3,"small",1920,1080,0,0,"Intel","Core i7",2.4,8,"SSD","256","0","Intel","windows",1.23,73473,166
1102,"MSI","Gaming",17.3,"large",1920,1080,1,0,"Intel","Core i7",2.6,16,"Hybrid","256","1024","Nvidia","windows",2.43,103842,127
1103,"HP","Notebook",15.6,"medium",1920,1080,1,0,"Intel","Core i5",2.7,8,"Hybrid","128","1024","Nvidia","windows",2.04,52161,141
1104,"Lenovo","Gaming",17.3,"large",1920,1080,1,0,"Intel","Core i7",2.7,16,"SSD","256","1024","Nvidia","windows",4.6,146519,127
1105,"Lenovo","Notebook",14.0,"medium",1366,768,0,0,"Intel","Core i5",2.3,4,"Hybrid","508","0","Intel","windows",1.7,53387,112
1106,"Dell","2 in 1 Convertible",15.6,"medium",1920,1080,1,1,"Intel","Core i5",2.5,8,"SSD","256","0","Intel","windows",2.19,53227,141
1107,"Asus","Notebook",15.6,"medium",1366,768,0,0,"Intel","Celeron Dual",1.6,4,"HDD","500","0","Intel","windows",2.2,19660,100
1108,"Razer","Ultrabook",12.5,"small",3840,2160,0,1,"Intel","Core i7",2.5,8,"SSD","256","0","Intel","windows",1.25,54825,352
1109,"Asus","2 in 1 Convertible",15.6,"medium",3840,2160,0,1,"Intel","Core i7",2.7,16,"Hybrid","512","2048","Nvidia","windows",2.3,95851,282
1110,"Toshiba","Ultrabook",13.3,"small",1920,1080,0,0,"Intel","Core i7",2.7,16,"SSD","512","0","Intel","windows",1.05,118601,166
1111,"Asus","Gaming",17.3,"large",1920,1080,0,0,"Intel","Core i7",2.8,16,"Hybrid","256","1024","Nvidia","windows",2.9,103843,127
1112,"Asus","Gaming",17.3,"large",1920,1080,0,0,"Intel","Core i7",2.8,16,"Hybrid","256","1024","Nvidia","windows",2.99,93187,127
1113,"Asus","Gaming",17.3,"large",1920,1080,0,0,"Intel","Core i7",2.6,8,"Hybrid","128","1024","Nvidia","windows",3.52,69929,127
1114,"Dell","2 in 1 Convertible",15.6,"medium",1920,1080,1,1,"Intel","Core i7",2.7,12,"SSD","512","0","Intel","windows",2.19,69211,141
1115,"Acer","Netbook",11.6,"small",1366,768,0,0,"Intel","Celeron Dual",1.5,2,"SSD","32","0","Intel","other",1.3,9271,135
1116,"Vero","Notebook",13.3,"small",1920,1080,0,0,"Intel","Atom X5-Z8350",1.4,4,"Flash Storage","32","0","Intel","windows",1.35,10443,166
1117,"Acer","Notebook",17.3,"large",1600,900,0,0,"Intel","Core i3",2.0,4,"HDD","1024","0","Nvidia","windows",3.3,31861,106
1118,"Lenovo","Notebook",17.3,"large",1600,900,0,0,"Intel","Core i5",2.5,8,"HDD","1024","0","Intel","N/A",2.8,28718,106
1119,"HP","Notebook",13.3,"small",1920,1080,0,0,"Intel","Core i5",2.3,8,"SSD","256","0","Intel","windows",1.16,90043,166
1120,"Lenovo","Gaming",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.6,8,"Hybrid","128","1024","Nvidia","windows",2.6,67772,141
1121,"HP","Notebook",14.0,"medium",1920,1080,0,0,"Intel","Core i5",2.3,8,"SSD","256","0","Intel","windows",1.43,80613,157
1122,"Acer","2 in 1 Convertible",14.0,"medium",1920,1080,1,1,"Intel","Core i7",1.3,8,"SSD","256","0","Intel","windows",1.2,61219,157
1123,"Dell","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i5",2.3,4,"HDD","500","0","Intel","linux",2.09,27899,100
1124,"Lenovo","Notebook",15.6,"medium",1920,1080,1,0,"Intel","Core i7",2.6,8,"SSD","256","0","Intel","windows",2.3,81465,141
1125,"Toshiba","Notebook",13.3,"small",1920,1080,0,0,"Intel","Core i5",2.3,4,"SSD","128","0","Intel","windows",1.2,63670,166
1126,"Asus","Notebook",15.6,"medium",1366,768,0,0,"Intel","Core i3",2.4,4,"HDD","1024","0","Intel","windows",2.0,23177,100
